Country Name,Country Code_x,Year,Current health expenditure per capita (current US$),GDP (current US$),GDP per capita (current US$),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Population, female","Population, male","Population, total",Continent Name,Continent Code,Country Code_y
Benin,BEN,2005,24.12298584,6567654958.7537,822.785201409895,58.793,55.85,57.355,4026821,3955402,7982223,Africa,AFR,BEN
Benin,BEN,2006,25.40521812,7034111316.29919,856.054875766203,59.235,56.334,57.817,4142660,4074233,8216893,Africa,AFR,BEN
Benin,BEN,2007,27.92425346,8169048374.70783,966.2035810124,59.66,56.788,58.255,4260764,4194026,8454790,Africa,AFR,BEN
Benin,BEN,2008,30.30306816,9787734516.7416,1125.42602943016,60.052,57.199,58.654,4381293,4315622,8696915,Africa,AFR,BEN
Benin,BEN,2009,30.71387672,9738626509.93364,1088.75785169783,60.404,57.559,59.009,4504448,4440265,8944713,Africa,AFR,BEN
Benin,BEN,2010,31.04154778,9535345011.48797,1036.53459416252,60.717,57.869,59.318,4630420,4568834,9199254,Africa,AFR,BEN
Benin,BEN,2011,34.96141434,10693321370.036,1130.27318959427,60.997,58.135,59.59,4759222,4701607,9460829,Africa,AFR,BEN
Benin,BEN,2012,39.10080719,11141358105.9853,1145.14001854462,61.262,58.379,59.842,4890899,4838355,9729254,Africa,AFR,BEN
Benin,BEN,2013,35.76725006,12517845127.6775,1251.20970702834,61.527,58.615,60.092,5025698,4978896,10004594,Africa,AFR,BEN
Benin,BEN,2014,34.44753647,13284527850.2632,1291.41010666767,61.799,58.853,60.345,5163932,5122907,10286839,Africa,AFR,BEN
Benin,BEN,2015,31.30697823,11388160997.1089,1076.79670153022,62.082,59.1,60.608,5305830,5270132,10575962,Africa,AFR,BEN
Benin,BEN,2016,30.22834778,11821065852.1271,1087.28730384853,62.379,59.361,60.885,5451503,5420569,10872072,Africa,AFR,BEN
Benin,BEN,2017,30.05702591,12701655845.9612,1136.59397046254,62.687,59.633,61.174,5600895,5574297,11175192,Africa,AFR,BEN
Benin,BEN,2018,30.9390583,14250987026.0533,1240.83096186066,63.003,59.914,61.47,5753796,5731239,11485035,Africa,AFR,BEN
Benin,BEN,2019,30.9390583,14391686309.033,1219.51547853535,63.324,60.201,61.771,5909895,5891256,11801151,Africa,AFR,BEN
Benin,BEN,2020,30.9390583,15651545208.8783,1291.04096203645,63.324,60.201,61.771,6068950,6054248,12123198,Africa,AFR,BEN
Bermuda,BMU,1960,,84466654.0769119,1902.40211884937,,,,,,44400,Americas,AME,BER
Bermuda,BMU,1961,,89249986.6972895,1961.5381691712,,,,,,45500,Americas,AME,BER
Bermuda,BMU,1962,,94149985.9669446,2020.38596495589,,,,,,46600,Americas,AME,BER
Bermuda,BMU,1963,,96366652.3032171,2020.2652474469,,,,,,47700,Americas,AME,BER
Bermuda,BMU,1964,,107566650.633857,2199.72700682735,,,,,,48900,Americas,AME,BER
Bermuda,BMU,1965,,114339048.965166,2282.21654621089,72.35,65.61,68.8978048780488,,,50100,Americas,AME,BER
Bermuda,BMU,1966,,134173373.785653,2630.85046638536,72.35,65.61,68.8978048780488,,,51000,Americas,AME,BER
Bermuda,BMU,1967,,155102984.627334,2982.7497043718,72.35,65.61,68.8978048780488,,,52000,Americas,AME,BER
Bermuda,BMU,1968,,150000000,2830.18867924528,72.35,65.61,68.8978048780488,,,53000,Americas,AME,BER
Bermuda,BMU,1969,,164900000,3053.7037037037,72.35,65.61,68.8978048780488,,,54000,Americas,AME,BER
Bermuda,BMU,1970,,186300000,3387.27272727273,73.86,66.89,70.29,,,55000,Americas,AME,BER
Bermuda,BMU,1971,,211100000,3866.30036630037,73.86,66.89,70.29,,,54600,Americas,AME,BER
Bermuda,BMU,1972,,235400000,4343.17343173432,73.86,66.89,70.29,,,54200,Americas,AME,BER
Bermuda,BMU,1973,,269500000,5009.2936802974,73.86,66.89,70.29,,,53800,Americas,AME,BER
Bermuda,BMU,1974,,312600000,5853.93258426966,73.86,66.89,70.29,,,53400,Americas,AME,BER
Bermuda,BMU,1975,,345000000,6509.43396226415,73.86,66.89,70.29,,,53000,Americas,AME,BER
Bermuda,BMU,1976,,386300000,7261.27819548872,73.86,66.89,70.29,,,53200,Americas,AME,BER
Bermuda,BMU,1977,,447000000,8370.78651685393,73.86,66.89,70.29,,,53400,Americas,AME,BER
Bermuda,BMU,1978,,475800000,8876.86567164179,73.86,66.89,70.29,,,53600,Americas,AME,BER
Bermuda,BMU,1979,,517200000,9613.38289962825,73.86,66.89,70.29,,,53800,Americas,AME,BER
Bermuda,BMU,1980,,613299968,11218.2178159868,76.1,68.69,72.3046341463415,,,54670,Americas,AME,BER
Bermuda,BMU,1981,,739100032,13425.9769663942,76.1,68.69,72.3046341463415,,,55050,Americas,AME,BER
Bermuda,BMU,1982,,785500032,14166.1712925391,76.1,68.69,72.3046341463415,,,55449,Americas,AME,BER
Bermuda,BMU,1983,,889400000,15902.0203826211,76.1,68.69,72.3046341463415,,,55930,Americas,AME,BER
Bermuda,BMU,1984,,985699968,17469.8255675877,76.1,68.69,72.3046341463415,,,56423,Americas,AME,BER
Bermuda,BMU,1985,,1039500032,18269.5355197019,76.1,68.69,72.3046341463415,,,56898,Americas,AME,BER
Bermuda,BMU,1986,,1173500032,20450.6645289464,76.1,68.69,72.3046341463415,,,57382,Americas,AME,BER
Bermuda,BMU,1987,,1296499968,22411.7956749468,76.1,68.69,72.3046341463415,,,57849,Americas,AME,BER
Bermuda,BMU,1988,,1415100032,24253.1755188784,76.1,68.69,72.3046341463415,,,58347,Americas,AME,BER
Bermuda,BMU,1989,,1501500032,25517.9217212488,76.1,68.69,72.3046341463415,,,58841,Americas,AME,BER
Bermuda,BMU,1990,,1592400000,26841.5197383946,76.1,68.69,72.3046341463415,,,59326,Americas,AME,BER
Bermuda,BMU,1991,,1634900000,27700.3100591315,78.25,70.01,74.029512195122,,,59021,Americas,AME,BER
Bermuda,BMU,1992,,1679900000,28669.6817134568,78.25,70.01,74.029512195122,,,58595,Americas,AME,BER
Bermuda,BMU,1993,,1820359900,30900.6942794093,78.25,70.01,74.029512195122,,,58910,Americas,AME,BER
Bermuda,BMU,1994,,1867160100,31476.0637221848,78.25,70.01,74.029512195122,,,59320,Americas,AME,BER
Bermuda,BMU,1995,,2030750000,33989.7231613832,78.25,70.01,74.029512195122,,,59746,Americas,AME,BER
Bermuda,BMU,1996,,2695390000,44826.7890701658,78.25,70.01,74.029512195122,,,60129,Americas,AME,BER
Bermuda,BMU,1997,,2932827000,48478.8832504091,78.25,70.01,74.029512195122,,,60497,Americas,AME,BER
Bermuda,BMU,1998,,3130748000,51371.7408069836,78.25,70.01,74.029512195122,,,60943,Americas,AME,BER
Bermuda,BMU,1999,,3324433000,54245.459737293,78.25,70.01,74.029512195122,,,61285,Americas,AME,BER
Bermuda,BMU,2000,,3480219000,56284.1686478094,80.6,75.3,77.8853658536585,,,61833,Americas,AME,BER
Bermuda,BMU,2001,,3680483000,58883.9594265967,80.6,75.3,77.8853658536585,,,62504,Americas,AME,BER
Bermuda,BMU,2002,,3937228000,62583.1002034588,80.7,75.6,78.0878048780488,,,62912,Americas,AME,BER
Bermuda,BMU,2003,,4186525000,66111.7252270035,81.1,75.7,78.3341463414634,,,63325,Americas,AME,BER
Bermuda,BMU,2004,,4484703000,70359.3191088798,81.2,75.9,78.4853658536585,,,63740,Americas,AME,BER
Bermuda,BMU,2005,,4868136000,75882.0338560339,81.4,76.1,78.6853658536586,,,64154,Americas,AME,BER
Bermuda,BMU,2006,,6144000000,95221.8588720301,81.5,76.4,78.8878048780488,,,64523,Americas,AME,BER
Bermuda,BMU,2007,,6767000000,104287.387498459,81.7,76.3,78.9341463414634,,,64888,Americas,AME,BER
Bermuda,BMU,2008,,6980000000,106935.486341979,81.9,76.7,79.2365853658537,,,65273,Americas,AME,BER
Bermuda,BMU,2009,,6656000000,101407.764031934,82.1,76.806,79.3884390243903,,,65636,Americas,AME,BER
Bermuda,BMU,2010,,6634526000,101875.28407346,82.08,76.63,79.2885365853658,,,65124,Americas,AME,BER
Bermuda,BMU,2011,,6312691000,97774.1620717428,85.03,77.46,81.1526829268293,,,64564,Americas,AME,BER
Bermuda,BMU,2012,,6378188000,98431.8651810241,85.55,77.99,81.6778048780488,,,64798,Americas,AME,BER
Bermuda,BMU,2013,,6465756000,99471.6388978631,84.46,76.87,80.5724390243902,,,65001,Americas,AME,BER
Bermuda,BMU,2014,,6413988000,98467.683993982,84.69,77.09,80.7973170731707,,,65138,Americas,AME,BER
Bermuda,BMU,2015,,6654541000,102005.62564189,84.91,77.3,81.0121951219512,,,65237,Americas,AME,BER
Bermuda,BMU,2016,,6899911000,106885.878489327,85.13,77.51,81.2270731707317,,,64554,Americas,AME,BER
Bermuda,BMU,2017,,7142316000,111820.581466347,85.35,77.72,81.4419512195122,,,63873,Americas,AME,BER
Bermuda,BMU,2018,,7224329000,113023.185594268,85.57,77.92,81.6517073170732,,,63919,Americas,AME,BER
Bermuda,BMU,2019,,7484113000,117098.446325474,85.79,78.13,81.8665853658537,,,63913,Americas,AME,BER
Bermuda,BMU,2020,,7484113000,117098.446325474,85.79,78.13,81.8665853658537,,,63903,Americas,AME,BER
Bhutan,BTN,1960,,,,35.053,34.019,34.526,109473,113811,223284,Asia,ASI,BHU
Bhutan,BTN,1961,,,,35.444,34.356,34.889,112252,116597,228849,Asia,ASI,BHU
Bhutan,BTN,1962,,,,35.869,34.735,35.29,115099,119453,234552,Asia,ASI,BHU
Bhutan,BTN,1963,,,,36.332,35.161,35.734,118087,122442,240529,Asia,ASI,BHU
Bhutan,BTN,1964,,,,36.831,35.634,36.22,121323,125638,246961,Asia,ASI,BHU
Bhutan,BTN,1965,,,,37.364,36.152,36.745,124870,129123,253993,Asia,ASI,BHU
Bhutan,BTN,1966,,,,37.927,36.705,37.303,128772,132892,261664,Asia,ASI,BHU
Bhutan,BTN,1967,,,,38.511,37.278,37.882,132999,136945,269944,Asia,ASI,BHU
Bhutan,BTN,1968,,,,39.105,37.86,38.469,137446,141285,278731,Asia,ASI,BHU
Bhutan,BTN,1969,,,,39.7,38.442,39.057,141985,145901,287886,Asia,ASI,BHU
Bhutan,BTN,1970,,,,40.285,39.015,39.635,146525,150782,297307,Asia,ASI,BHU
Bhutan,BTN,1971,,,,40.846,39.573,40.194,151035,155922,306957,Asia,ASI,BHU
Bhutan,BTN,1972,,,,41.383,40.118,40.735,155531,161291,316822,Asia,ASI,BHU
Bhutan,BTN,1973,,,,41.898,40.658,41.263,160080,166906,326986,Asia,ASI,BHU
Bhutan,BTN,1974,,,,42.399,41.197,41.784,164758,172733,337491,Asia,ASI,BHU
Bhutan,BTN,1975,,,,42.9,41.747,42.311,169631,178764,348395,Asia,ASI,BHU
Bhutan,BTN,1976,,,,43.42,42.324,42.861,174721,185000,359721,Asia,ASI,BHU
Bhutan,BTN,1977,,,,43.976,42.937,43.447,180002,191422,371424,Asia,ASI,BHU
Bhutan,BTN,1978,,,,44.577,43.592,44.077,185424,197900,383324,Asia,ASI,BHU
Bhutan,BTN,1979,,,,45.227,44.289,44.751,190922,204270,395192,Asia,ASI,BHU
Bhutan,BTN,1980,,128717410.9125,316.349935761632,45.92,45.02,45.464,196453,210430,406883,Asia,ASI,BHU
Bhutan,BTN,1981,,139150441.309748,332.810599463172,46.643,45.775,46.204,201897,216210,418107,Asia,ASI,BHU
Bhutan,BTN,1982,,141366534.475688,329.573352036164,47.379,46.539,46.954,207274,221664,428938,Asia,ASI,BHU
Bhutan,BTN,1983,,156687192.064642,356.250564578573,48.113,47.3,47.702,212761,227062,439823,Asia,ASI,BHU
Bhutan,BTN,1984,,160459970.534683,355.415897221933,48.839,48.053,48.442,218644,232827,451471,Asia,ASI,BHU
Bhutan,BTN,1985,,163272314.833796,351.679895132503,49.557,48.798,49.173,225048,239216,464264,Asia,ASI,BHU
Bhutan,BTN,1986,,191230747.107006,399.493500097155,50.27,49.539,49.901,232204,246479,478683,Asia,ASI,BHU
Bhutan,BTN,1987,,242770861.580343,491.127810881653,50.986,50.284,50.632,239917,254396,494313,Asia,ASI,BHU
Bhutan,BTN,1988,,272241005.231459,534.296187936104,51.711,51.038,51.372,247415,262117,509532,Asia,ASI,BHU
Bhutan,BTN,1989,,264725206.950873,506.968393522593,52.444,51.803,52.122,253660,268513,522173,Asia,ASI,BHU
Bhutan,BTN,1990,,287658184.003989,541.93225710575,53.183,52.574,52.878,257990,272811,530801,Asia,ASI,BHU
Bhutan,BTN,1991,,240319995.602463,449.501242155823,53.92,53.347,53.633,259986,274651,534637,Asia,ASI,BHU
Bhutan,BTN,1992,,240215763.888889,449.400428209885,54.652,54.115,54.384,260057,274468,534525,Asia,ASI,BHU
Bhutan,BTN,1993,,225998091.177435,424.337841824734,55.379,54.88,55.131,259255,273335,532590,Asia,ASI,BHU
Bhutan,BTN,1994,,258985597.704814,486.901980061879,56.107,55.643,55.878,259119,272786,531905,Asia,ASI,BHU
Bhutan,BTN,1995,,290464801.110083,543.301618711449,56.848,56.414,56.636,260708,273921,534629,Asia,ASI,BHU
Bhutan,BTN,1996,,303435517.922664,560.391078973139,57.621,57.205,57.418,264425,277046,541471,Asia,ASI,BHU
Bhutan,BTN,1997,,352260952.905536,638.485866574715,58.436,58.022,58.236,269871,281842,551713,Asia,ASI,BHU
Bhutan,BTN,1998,,363452787.203102,643.988226336077,59.294,58.869,59.089,276380,287998,564378,Asia,ASI,BHU
Bhutan,BTN,1999,,399268801.672085,690.912743468583,60.19,59.742,59.974,282923,294963,577886,Asia,ASI,BHU
Bhutan,BTN,2000,30.89350891,424464089.897641,718.196336969414,61.116,60.635,60.884,288731,302283,591014,Asia,ASI,BHU
Bhutan,BTN,2001,35.94556046,461444513.66815,764.432808246182,62.056,61.542,61.808,293644,309999,603643,Asia,ASI,BHU
Bhutan,BTN,2002,36.13760376,520849551.532606,845.500672103578,62.99,62.448,62.728,297894,318131,616025,Asia,ASI,BHU
Bhutan,BTN,2003,37.73608017,604041957.921855,962.095371307745,63.895,63.335,63.624,301621,326219,627840,Asia,ASI,BHU
Bhutan,BTN,2004,46.90710449,682523857.01677,1068.43181141275,64.758,64.192,64.483,305108,333701,638809,Asia,ASI,BHU
Bhutan,BTN,2005,47.74116898,796938120.181406,1228.43235572338,65.56,65.002,65.289,308582,340162,648744,Asia,ASI,BHU
Bhutan,BTN,2006,55.31650925,874989895.601121,1330.97744400874,66.293,65.754,66.031,312011,345393,657404,Asia,ASI,BHU
Bhutan,BTN,2007,66.06005859,1168308516.63301,1757.19049597895,66.957,66.445,66.709,315351,349522,664873,Asia,ASI,BHU
Bhutan,BTN,2008,58.85731506,1227808790.6733,1828.1546768491,67.558,67.075,67.325,318644,352967,671611,Asia,ASI,BHU
Bhutan,BTN,2009,61.12592697,1234014291.82342,1819.19730959964,68.101,67.645,67.882,321991,356338,678329,Asia,ASI,BHU
Bhutan,BTN,2010,74.09108734,1547991317.81183,2258.18643535953,68.593,68.157,68.384,325419,360083,685502,Asia,ASI,BHU
Bhutan,BTN,2011,79.5575943,1777101316.67756,2563.261223801,69.043,68.619,68.84,328979,364318,693297,Asia,ASI,BHU
Bhutan,BTN,2012,85.97568512,1781281281.57912,2538.94951919964,69.466,69.042,69.263,332656,368926,701582,Asia,ASI,BHU
Bhutan,BTN,2013,88.24406433,1756215665.09323,2472.72475320595,69.873,69.436,69.662,336413,373822,710235,Asia,ASI,BHU
Bhutan,BTN,2014,88.89917755,1907090813.45906,2652.22565438023,70.272,69.809,70.046,340164,378889,719053,Asia,ASI,BHU
Bhutan,BTN,2015,98.56243896,2003598212.99135,2752.63017233678,70.668,70.164,70.419,343867,384018,727885,Asia,ASI,BHU
Bhutan,BTN,2016,98.90504456,2158972129.00307,2930.5749227006,71.06,70.503,70.781,347496,389210,736706,Asia,ASI,BHU
Bhutan,BTN,2017,104.85510254,2450364928.07302,3286.59674376682,71.444,70.822,71.129,351064,394499,745563,Asia,ASI,BHU
Bhutan,BTN,2018,102.73851776,2446866404.93058,3243.47743748718,71.816,71.123,71.46,354586,399810,754396,Asia,ASI,BHU
Bhutan,BTN,2019,102.73851776,2530547157.56678,3316.16702210577,72.176,71.405,71.777,358062,405032,763094,Asia,ASI,BHU
Bhutan,BTN,2020,102.73851776,2409262838.21987,3122.37606234724,72.176,71.405,71.777,361525,410087,771612,Asia,ASI,BHU
Bolivia,BOL,1960,,373879363.595386,102.237722413607,43.128,40.521,41.82,1844839,1812122,3656961,Americas,AME,BOL
Bolivia,BOL,1961,,406684585.719294,109.061303979425,43.446,40.863,42.15,1880077,1848877,3728954,Americas,AME,BOL
Bolivia,BOL,1962,,444665186.397102,116.924968208513,43.774,41.214,42.49,1916307,1886689,3802996,Americas,AME,BOL
Bolivia,BOL,1963,,478805990.083307,123.429341345478,44.113,41.573,42.84,1953574,1925617,3879191,Americas,AME,BOL
Bolivia,BOL,1964,,539491477.320156,136.312361950325,44.463,41.942,43.199,1991982,1965777,3957759,Americas,AME,BOL
Bolivia,BOL,1965,,604377104.377104,149.640333206756,44.825,42.319,43.568,2031619,2007246,4038865,Americas,AME,BOL
Bolivia,BOL,1966,,669191919.191919,162.326054493388,45.199,42.706,43.947,2072478,2050039,4122517,Americas,AME,BOL
Bolivia,BOL,1967,,755808080.808081,179.583038401343,45.583,43.101,44.337,2114555,2094128,4208683,Americas,AME,BOL
Bolivia,BOL,1968,,857912457.912458,199.629567437341,45.979,43.506,44.737,2157923,2139599,4297522,Americas,AME,BOL
Bolivia,BOL,1969,,929629629.62963,211.797016169884,46.385,43.92,45.147,2202689,2186559,4389248,Americas,AME,BOL
Bolivia,BOL,1970,,1017003367.00337,226.806971403988,46.804,44.343,45.568,2248926,2235078,4484004,Americas,AME,BOL
Bolivia,BOL,1971,,1095622895.6229,239.127498743471,47.233,44.776,45.999,2296610,2285142,4581752,Americas,AME,BOL
Bolivia,BOL,1972,,1257615644.97932,268.584015387715,47.675,45.218,46.441,2345691,2336701,4682392,Americas,AME,BOL
Bolivia,BOL,1973,,1262968515.74213,263.892746078729,48.129,45.67,46.893,2396188,2389728,4785916,Americas,AME,BOL
Bolivia,BOL,1974,,2100249875.06247,429.297559603423,48.594,46.13,47.355,2448108,2444186,4892294,Americas,AME,BOL
Bolivia,BOL,1975,,2404697651.17441,480.803655121945,49.072,46.6,47.828,2501412,2500001,5001413,Americas,AME,BOL
Bolivia,BOL,1976,,2731984007.996,534.273285904764,49.562,47.078,48.312,2556210,2557248,5113458,Americas,AME,BOL
Bolivia,BOL,1977,,3227436281.85907,617.30682923322,50.065,47.566,48.806,2612398,2615855,5228253,Americas,AME,BOL
Bolivia,BOL,1978,,3758220889.55522,703.135427290607,50.579,48.062,49.31,2669528,2675418,5344946,Americas,AME,BOL
Bolivia,BOL,1979,,4421343606.18135,809.412178497187,51.105,48.566,49.824,2727031,2735382,5462413,Americas,AME,BOL
Bolivia,BOL,1980,,4526916802.61011,811.28529928503,51.644,49.078,50.349,2784522,2795410,5579932,Americas,AME,BOL
Bolivia,BOL,1981,,5872756933.11582,1030.83305449824,52.194,49.599,50.883,2841795,2855303,5697098,Americas,AME,BOL
Bolivia,BOL,1982,,5587490264.8127,960.983778189371,52.756,50.127,51.427,2899072,2915272,5814344,Americas,AME,BOL
Bolivia,BOL,1983,,5422440961.87886,913.974850691183,53.329,50.663,51.98,2956938,2975874,5932812,Americas,AME,BOL
Bolivia,BOL,1984,,6169501037.97622,1019.05725747634,53.913,51.207,52.543,3016202,3037924,6054126,Americas,AME,BOL
Bolivia,BOL,1985,,5377277406.71638,870.185648376456,54.509,51.758,53.115,3077455,3102005,6179460,Americas,AME,BOL
Bolivia,BOL,1986,,3958338883.22338,627.398628752618,55.114,52.316,53.695,3140869,3168260,6309129,Americas,AME,BOL
Bolivia,BOL,1987,,4323623622.1622,671.075854650414,55.731,52.88,54.284,3206296,3236528,6442824,Americas,AME,BOL
Bolivia,BOL,1988,,4597615562.66594,698.692002828122,56.357,53.45,54.881,3273635,3306683,6580318,Americas,AME,BOL
Bolivia,BOL,1989,,4715978868.21613,701.665938595643,56.992,54.027,55.486,3342637,3378480,6721117,Americas,AME,BOL
Bolivia,BOL,1990,,4867582620.20708,709.059982354587,57.637,54.609,56.099,3413135,3451704,6864839,Americas,AME,BOL
Bolivia,BOL,1991,,5343274311.56789,762.077707050846,58.293,55.2,56.721,3485093,3526363,7011456,Americas,AME,BOL
Bolivia,BOL,1992,,5643893347.00679,788.152320018064,58.958,55.798,57.351,3558489,3602428,7160917,Americas,AME,BOL
Bolivia,BOL,1993,,5734676560.92471,784.190988682633,59.631,56.402,57.989,3633240,3679617,7312857,Americas,AME,BOL
Bolivia,BOL,1994,,5981244886.917,801.046136937657,60.311,57.009,58.631,3709214,3757578,7466792,Americas,AME,BOL
Bolivia,BOL,1995,,6715220507.05164,880.992686367672,60.995,57.619,59.276,3786286,3836048,7622334,Americas,AME,BOL
Bolivia,BOL,1996,,7396966657.47054,950.856386162623,61.682,58.227,59.922,3864421,3914847,7779268,Americas,AME,BOL
Bolivia,BOL,1997,,7925673448.41368,998.515953217447,62.369,58.831,60.566,3943485,3993968,7937453,Americas,AME,BOL
Bolivia,BOL,1998,,8497545598.08352,1049.49937364874,63.053,59.429,61.204,4023223,4073538,8096761,Americas,AME,BOL
Bolivia,BOL,1999,,8285075872.27307,1003.39223063895,63.731,60.016,61.835,4103291,4153775,8257066,Americas,AME,BOL
Bolivia,BOL,2000,43.84843826,8397912509.09679,997.581748874387,64.399,60.588,62.452,4183450,4234820,8418270,Americas,AME,BOL
Bolivia,BOL,2001,45.78475189,8141537937.61068,948.870211337892,65.054,61.142,63.054,4263569,4316675,8580244,Americas,AME,BOL
Bolivia,BOL,2002,44.27474976,7905485216.17852,904.225799882294,65.695,61.678,63.64,4343643,4399179,8742822,Americas,AME,BOL
Bolivia,BOL,2003,47.16543961,8082364868.39357,907.537415801528,66.321,62.197,64.21,4423766,4482054,8905820,Americas,AME,BOL
Bolivia,BOL,2004,47.04486847,8773451738.91129,967.406458598204,66.934,62.7,64.766,4504108,4564936,9069044,Americas,AME,BOL
Bolivia,BOL,2005,52.48216629,9549077869.10651,1034.31180039586,67.538,63.192,65.312,4584778,4647523,9232301,Americas,AME,BOL
Bolivia,BOL,2006,56.81023026,11451869164.7112,1218.87407027713,68.137,63.68,65.853,4665756,4729693,9395449,Americas,AME,BOL
Bolivia,BOL,2007,64.47034454,13120183156.7149,1372.62836843372,68.736,64.168,66.395,4746982,4811456,9558438,Americas,AME,BOL
Bolivia,BOL,2008,79.01570129,16674324634.2373,1715.2083925524,69.334,64.656,66.937,4828485,4892972,9721457,Americas,AME,BOL
Bolivia,BOL,2009,90.77088165,17339992165.2422,1754.20946375615,69.93,65.142,67.476,4910315,4974475,9884790,Americas,AME,BOL
Bolivia,BOL,2010,101.72988129,19649631308.1648,1955.460180975,70.518,65.619,68.007,4992487,5056110,10048597,Americas,AME,BOL
Bolivia,BOL,2011,121.37858582,23963033429.4364,2346.3378439235,71.091,66.078,68.521,5075025,5137926,10212951,Americas,AME,BOL
Bolivia,BOL,2012,137.1217804,27084497481.9103,2609.88056208632,71.643,66.509,69.01,5157863,5219814,10377677,Americas,AME,BOL
Bolivia,BOL,2013,162.12197876,30659338885.6729,2908.200370948,72.166,66.907,69.468,5240835,5301540,10542375,Americas,AME,BOL
Bolivia,BOL,2014,181.71205139,32996188017.3661,3081.87882365163,72.655,67.271,69.891,5323698,5382819,10706517,Americas,AME,BOL
Bolivia,BOL,2015,198.87557983,33000198248.9146,3035.97165495107,73.105,67.6,70.277,5406288,5463444,10869732,Americas,AME,BOL
Bolivia,BOL,2016,210.23809814,33941126193.9219,3076.65643933721,73.512,67.898,70.626,5488505,5543317,11031822,Americas,AME,BOL
Bolivia,BOL,2017,217.49468994,37508642170.767,3351.12434432642,73.878,68.173,70.945,5570366,5622487,11192853,Americas,AME,BOL
Bolivia,BOL,2018,223.59788513,40287647930.5355,3548.59078021899,74.209,68.434,71.239,5651979,5701161,11353140,Americas,AME,BOL
Bolivia,BOL,2019,223.59788513,40895322850.9407,3552.06814383653,74.508,68.684,71.513,5733491,5779611,11513102,Americas,AME,BOL
Bolivia,BOL,2020,223.59788513,36688861202.6049,3143.04549424189,74.508,68.684,71.513,5815010,5858019,11673029,Americas,AME,BOL
Botswana,BWA,1960,,30412308.9864012,60.4939579983833,52.076,46.312,49.179,258813,243920,502733,Africa,AFR,BOT
Botswana,BWA,1961,,32902336.644746,64.1761395717201,52.61,46.793,49.684,263828,248860,512688,Africa,AFR,BOT
Botswana,BWA,1962,,35643207.6265246,68.0503489586687,53.131,47.252,50.171,269359,254418,523777,Africa,AFR,BOT
Botswana,BWA,1963,,38091150.566196,71.1064390847651,53.641,47.691,50.641,275332,260360,535692,Africa,AFR,BOT
Botswana,BWA,1964,,41613969.0506064,75.9559184671664,54.141,48.112,51.099,281560,266310,547870,Africa,AFR,BOT
Botswana,BWA,1965,,45790869.7473126,81.7699943344463,54.634,48.523,51.547,287959,272037,559996,Africa,AFR,BOT
Botswana,BWA,1966,,51464435.1464435,89.9795529147183,55.117,48.93,51.991,294525,277432,571957,Africa,AFR,BOT
Botswana,BWA,1967,,58646443.5146444,100.405143511268,55.592,49.342,52.435,301399,282699,584098,Africa,AFR,BOT
Botswana,BWA,1968,,66248256.6248257,110.97864233084,56.063,49.765,52.885,308727,288219,596946,Africa,AFR,BOT
Botswana,BWA,1969,,77356914.0788191,126.545548364901,56.533,50.205,53.346,316740,294557,611297,Africa,AFR,BOT
Botswana,BWA,1970,,96245114.4611949,153.32637867117,57.011,50.668,53.824,325610,302104,627714,Africa,AFR,BOT
Botswana,BWA,1971,,127456485.120719,197.194221583846,57.507,51.16,54.327,335325,311025,646350,Africa,AFR,BOT
Botswana,BWA,1972,,164466873.706004,246.541537808657,58.025,51.677,54.853,345888,321208,667096,Africa,AFR,BOT
Botswana,BWA,1973,,244129088.027662,353.858479311184,58.564,52.212,55.398,357514,332392,689906,Africa,AFR,BOT
Botswana,BWA,1974,,306033848.417954,428.198433216064,59.12,52.759,55.957,370472,344229,714701,Africa,AFR,BOT
Botswana,BWA,1975,,355172413.793103,479.091293125077,59.688,53.311,56.524,384917,356429,741346,Africa,AFR,BOT
Botswana,BWA,1976,,372010119.595216,483.141319661,60.26,53.864,57.091,401023,368959,769982,Africa,AFR,BOT
Botswana,BWA,1977,,451603325.415677,564.129010977296,60.823,54.407,57.649,418628,381904,800532,Africa,AFR,BOT
Botswana,BWA,1978,,590376720.598889,709.189337954404,61.366,54.928,58.186,437111,395356,832467,Africa,AFR,BOT
Botswana,BWA,1979,,819877300.613497,947.755045659149,61.88,55.417,58.692,455642,409431,865073,Africa,AFR,BOT
Botswana,BWA,1980,,1060923829.13021,1181.61386979063,62.375,55.876,59.174,473626,424234,897860,Africa,AFR,BOT
Botswana,BWA,1981,,1073861599.13948,1154.17857802724,62.868,56.317,59.647,490714,439698,930412,Africa,AFR,BOT
Botswana,BWA,1982,,1014907254.54016,1054.05594644715,63.36,56.735,60.109,507106,455753,962859,Africa,AFR,BOT
Botswana,BWA,1983,,1172258182.14969,1176.81953466606,63.835,57.113,60.543,523512,472612,996124,Africa,AFR,BOT
Botswana,BWA,1984,,1240796364.75662,1202.97600222274,64.259,57.421,60.916,540928,490511,1031439,Africa,AFR,BOT
Botswana,BWA,1985,,1114764007.14811,1042.23975387474,64.579,57.598,61.167,560026,509559,1069585,Africa,AFR,BOT
Botswana,BWA,1986,,1392634771.9653,1253.55531668926,64.729,57.575,61.227,581061,529887,1110948,Africa,AFR,BOT
Botswana,BWA,1987,,1965274882.36345,1701.67813286944,64.669,57.322,61.059,603636,551268,1154904,Africa,AFR,BOT
